id,case_number,sr_location,city,state,zip,latitude,longitude
31323802,101003997456,"5038 RIDGESTONE, HOUSTON TX 77053",HOUSTON,TX,77053,,
31323807,101003997467,"10247 METRONOME, HOUSTON TX 77043",,,,,
31323812,101003997487,"4422 SMOOTH OAK, HOUSTON TX 77053",HOUSTON,TX,77053,,
31323825,101003997527,"4327 BROWNSTONE, HOUSTON TX 77053",HOUSTON,TX,77053,,
31323826,101003997542,"5033 BURMA, HOUSTON TX 77033",HOUSTON,TX,77033,,
31323809,101003997472,"222 SAN FERNANDO, HOUSTON TX 77060",HOUSTON,TX,77060,,
31323834,101003997556,"1718 W 24TH, HOUSTON TX 77008",HOUSTON,TX,77008,,
31323836,101003997563,"9726 LAWNGATE, HOUSTON TX 77080",,,,,
31323837,101003997564,"5642 BELARBOR, HOUSTON TX 77033",HOUSTON ,TX,77033,,
31323838,101003997565,"5522 BERRY CREEK, HOUSTON TX 77017",,,,,
31323845,101003997580,"4630 KNOTTYNOLD, HOUSTON TX 77053",HOUSTON,TX,77053,,
31323854,101003997598,"7717 ST LO, HOUSTON TX 77033",,,,,
31323861,101003997622,"5315 COURT, HOUSTON TX 77053",HOUSTON,TX,77053,,
31323879,101003997675,"4326 LARKSPUR, HOUSTON TX 77051",,,,,
31323886,101003997690,"4822 DANFIELD, HOUSTON TX 77053",HOUSTON,TX,77053,,
31323919,101003997759,"4137 MAGGIE, HOUSTON TX 77051",,,,,
31323922,101003997768,"7326 MOUNTBATTEN, HOUSTON TX 77033",HOUSTON,TX,77033,,
31323924,101003997770,"8530 SONNEVILLE, HOUSTON TX 77080",HOUSTON,TX,77080,,
31323931,101003997782,"10339 LONE BROOK, HOUSTON TX 77041",HOUSTON,TX,77041,,
31323941,101003997797,"1217 VERNAGE, HOUSTON TX 77047",HOUSTON,TX,77047,,
31323943,101003997801,"4131 S ACRES, HOUSTON TX 77047",HOUSTON,TX,77047,,
31323958,101003997836,"611 W POLK, HOUSTON TX 77019",HOUSTON,TX,77019,,
31323967,101003997853,"5103 AUSTIN, HOUSTON TX 77004",,TX,77004,,
31323976,101003997867,"5414 CASTLECREEK, HOUSTON TX 77053",,,,,
31323989,101003997897,"10034 HADDINGTON, HOUSTON TX 77080",,,,,
31324035,101003997996,"12302 WOODTHORPE, HOUSTON TX 77024",,,,,
31324036,101003997997,"15906 HIRAM CLARKE, HOUSTON TX 77053",HOUSTON,TX,77053,,
31324039,101003998000,"5622 BELLFORT, HOUSTON TX 77033",HOUSTON,TX,77033,,
31324073,101003998078,"4207 HOLLOWAY, HOUSTON TX 77047",HOUSTON,TX,77033,,
31324065,101003998056,"1714 HOWTH, HOUSTON TX 77051",,,,,
31324087,101003998099,"16702 SIDONIE, HOUSTON TX 77053",HOUSTON,TX,77053,,
31324111,101003998136,"3106 MONA LEE, HOUSTON TX 77080",HOUSTON,TX,77080,,
31324120,101003998147,"6515 INWOOD WEST, HOUSTON TX 77088",HOUSTON,TX,77088,,
31324121,101003998150,"13226 BUXLEY, HOUSTON TX 77045",HOUSTON,TX,77045,,
31324124,101003998157,"6342 OAKNUT, HOUSTON TX 77088",HOUSTON,TX,77088,,
31324125,101003998160,"8106 SWIFTWATER, HOUSTON TX 77075",, ,,,
31324128,101003998167,"5826 GREEN FALLS, HOUSTON TX 77088",HOUSTON,TX,77088,,
31324133,101003998187,"8619 COLD LAKE, HOUSTON TX 77088",HOUSTON,TX,77088,,
31324154,101003998244,"1322 BAYSWATER, HOUSTON TX 77047",HOUSTON,TX,77047,,
31324159,101003998256,"2411 CRESTDALE, HOUSTON TX 77080",HOUSTON,TX,77080,,
31324165,101003998268,"6224 CULBERSON, HOUSTON TX 77021",HOUSTON,TX,77021,,
31324177,101003998290,"10722 SEGREST, HOUSTON TX 77047",,,,,
31324188,101003998304,"13435 AMBROSE, HOUSTON TX 77045",HOUSTON ,TX,77045,,
31324192,101003998322,"4211 W FUQUA, HOUSTON TX 77045",HOUSTON,TX,77045,,
31324202,101004008339,"8130 REDFERN, HOUSTON TX 77033",HOUSTON,TX,77033,,
31324205,101004008343,"12819 SOUTHBRIDGE, HOUSTON TX 77047",HOUSTON,TX,77047,,
31324201,101004008338,"10329 GLADEWOOD, HOUSTON TX 77041",HOUSTON,TX,77041,,
31324230,101004008406,"4416 STASSEN, HOUSTON TX 77051",HOUSTON,TX,77051,,
31324247,101004008445,"3101 ELPYCO, HOUSTON TX 77051",HOUSTON,TX,77051,,
31324251,101004008458,"10320 BARWOOD, HOUSTON TX 77043",,,,,
31324275,101004008499,"3223 DRAGONWICK, HOUSTON TX 77045",HOUSTON,TX,77045,,
31324279,101004008513,"5166 DANFIELD, HOUSTON TX 77053",HOUSTON,TX,77053,,
31324286,101004008530,"13314 MONTCLAIR POINT, HOUSTON TX 77047",HOUSTON,TX,77047,,
31324289,101004008537,"4911 GLENGARRY, HOUSTON TX 77048",HOUSTON,TX,,,
31324290,101004008538,"824 GRANVILLE, HOUSTON TX 77091",HOUSTON,TX,77091,,
31324291,101004008539,"10510 FAIRLAND, HOUSTON TX 77051",HOUSTON,TX,77051,,
31324294,101004008548,"5431 QUAIL COVE, CITY OF HOUSTON TX 77053",,,,,
31324295,101004008549,"11706 LEITRIM, HOUSTON TX 77047",,,,,
31324300,101004008554,"4103 MADDEN, HOUSTON TX 77047",,,,,
31324305,101004008564,"6355 LIMESTONE, HOUSTON TX 77092",HOUSTON,TX,77092,,
31324306,101004008565,"10054 TIMBEROAK, HOUSTON TX 77080",HOUSTON,TX,77080,,
31324310,101004008576,"5139 CASTLECREEK, HOUSTON TX 77053",,,,,
31324312,101004008581,"8706 TWISTING VINE, HOUSTON TX 77040",HOUSTON,TX,77040,,
31324319,101004008608,"4315 SORSBY, HOUSTON TX 77047",HOUSTON,TX,77047,,
31324321,101004008615,"1726 PARANA, HOUSTON TX 77080",,,,,
31324327,101004008634,"4934 RIDGE HARBOR, HOUSTON TX 77053",HOUSTON,TX,77053,,
31324329,101004008639,"415 MEDINA, HOUSTON TX 77012",HOUSTON,TX,77012,,
31324330,101004008643,"7302 RIDGE OAK, HOUSTON TX 77088",HOUSTON,TX,77088,,
31324332,101004008648,"4222 BRENTWOOD PARK, HOUSTON TX 77045",HOUSTON,TX,77045,,
31324316,101004008594,"16611 PARK MANOR, HOUSTON TX 77053",HOUSTON,TX,77053,,
31324340,101004008661,"4627 KNOTTY OAKS, HOUSTON TX 77045",HOUSTON,TX,77045,,
31324359,101004008702,"2946 TIDEWATER, HOUSTON TX 77045",HOUSTON,TX,77045,,
31324365,101004008718,"2755 FOLIAGE GREEN, HOUSTON TX 77339",LAKE JACKSON,TX,77566,,
31324367,101004008724,"9602 RAILTON, HOUSTON TX 77080",HOUSTON,TX,77080,,
31324375,101004008739,"4106 INKBERRY VALLEY, HOUSTON TX 77045",,,,,
31324376,101004008741,"4201 SHELBY, HOUSTON TX 77051",,,,,
31324379,101004008746,"12626 MONARCH, HOUSTON TX 77047",,,,,
31324386,101004008761,"8706 TEWANTIN, HOUSTON TX 77061",HOUSTON,TX,77022,,
31324409,101004008800,"10213 CHESTERFIELD, HOUSTON TX 77051",HOUSTON,TX,77051,,
31324420,101004008820,"6607 BARBADOS, HOUSTON TX 77088",HOUSTON,TX,77088,,
31324425,101004008838,"831 BLANCHARD HILL, HOUSTON TX 77047",HOUSTON,TX,,,
31324442,101004008879,"2115 SOUTHWICK, HOUSTON TX 77080",HOUSTON,TX,77080,,
31324459,101004008927,"6030 LUCE, HOUSTON TX 77087",HOUSTON ,TX,77087,,
31324468,101004008949,"4843 ARVILLA, HOUSTON TX 77021",,,,,
31324483,101004008971,"6302 SILVER CHALICE, HOUSTON TX 77088",HOUSTON,TX,77088,,
31324491,101004008992,"8610 OBSERVATORY, HOUSTON TX 77088",HOUSTON,TX,77088,,
31324520,101004009055,"7801 FUQUA, HOUSTON TX 77075",HOUSTON,TX,77017,,
31324545,101004009104,"5842 SOUTHFORD, HOUSTON TX 77033",HOUSTON,TX,77033,,
31324549,101004009109,"13035 AMBROSE, HOUSTON TX 77045",HOUSTON,TX,77045,,
31324551,101004009113,"2603 MANILA, HOUSTON TX 77043",HOUSTON,TX,77043,,
31324557,101004009126,"15626 BRIAR SPRING, HOUSTON TX 77489",HOUSTON,TX,77489,,
31324566,101004009143,"5015 FALLEN OAKS, HOUSTON TX 77091",HOUSTON,TX,77091,,
31324554,101004009121,"4959 N CANCUN, HOUSTON TX 77045",HOUSTON,TX,77045,,
31324576,101004009168,"9602 RAILTON, HOUSTON TX 77080",HOUSTON,TX,77080,,
31324580,101004009175,"6107 BELDART, HOUSTON TX 77033",HOUSTON,TX,77033,,
31324601,101004009225,"5751 BELMARK, HOUSTON TX 77033",HOUSTON,TX,77033,,
31324603,101004009230,"8418 SONNEVILLE, HOUSTON TX 77055",HOUSTON,TX,77080,,
31324612,101004009270,"1127 KILDARE, HOUSTON TX 77047",HOUSTON,TX,77047,,
31324617,101004009287,"5002 WILLOW GLEN, HOUSTON TX 77033",HOUSTON,TX,77033,,
31324642,101004009359,"6618 FLAMINGO, HOUSTON TX 77087",HOUSTON,TX,77087,,
31324656,101004009394,"5834 WIGTON, HOUSTON TX 77096",HOUSTON,TX,77096,,
31324662,101004009407,"12002 LEITRIM, HOUSTON TX 77047",,,,,
31324666,101004009413,"4318 BUNGALOW, HOUSTON TX 77047",HOUSTON,TX,77047,,
31324681,101004009436,"8111 LANHAM, HOUSTON TX 77075",HOUSTON,TX,77075,,
31324672,101004009423,"6849 MALIBU, HOUSTON TX 77092",HOUSTON,TX,77092,,
31324718,101004009491,"5021 VERDOME, HOUSTON TX 77092",HOUSTON,TX,77092,,
31324724,101004009511,"5137 WILMINGTON, HOUSTON TX 77033",HOUSTON,TX,77033,,
31324737,101004009539,"9823 EMNORA, HOUSTON TX 77080",,,,,
31324740,101004009544,"5037 BURMA, HOUSTON TX 77033",HOUSTON,TX,77033,,
31324741,101004009545,"4326 LARKSPUR, HOUSTON TX 77051",HOUSTON,TX,77051,,
31324744,101004009552,"30 WICKERBAY, HOUSTON TX 77080",HOUSTON,TX,77080,,
31324757,101004009578,"2403 CUMBERLAND, HOUSTON TX 77023",HOUSTON,TX,77023,,
31324760,101004009581,"11015 CARLTON, HOUSTON TX 77047",HOUSTON,TX,77047,,
31324766,101004009596,"1301 CANTERVILLE, HOUSTON TX 77047",HOUSTON,TX,77047,,
31324776,101004009613,"3513 GOODHOPE, HOUSTON TX 77021",HOUSTON,TX,77021,,
31324770,101004009604,"8226 ST LO, HOUSTON TX 77033",HOUSTON,TX,77033,,
31324798,101004009643,"4207 BURAS PASS, HOUSTON TX 77045",HOUSTON,TX,77045,,
31324810,101004009666,"4615 SABA, HOUSTON TX 77045",, ,77045,,
31324816,101004009678,"11831 ROANDALE, HOUSTON TX 77048",HOUSTON,TX,77048,,
31324809,101004009665,"4615 PUEBLA, HOUSTON TX 77045",, ,77045,,
29666300,101003934604,"8519 VOGUE, HOUSTON 77055",HOUSTON,TX,77055,,
29666933,101003935152,"10930 TIMBEROAK, HOUSTON 77043",HOUSTON,TX,77043,,
29667430,101003935476,"5518 HIALEAH, HOUSTON 77092",HOUSTON,TX,77092,,
29667684,101003935807,"4306 HICKOK, HOUSTON 77047",HOUSTON,TX,77047,,
29667762,101003935870,"8646 FRIENDSHIP, HOUSTON 77080",HOUSTON,TX,77080,,
29667950,101003936184,"8914 PITNER, HOUSTON 77080",, ,,,
29667944,101003936173,"9822 CANOGA, HOUSTON 77080",HOUSTON,TX,77080,,
29668131,101003936487,"10818 LYNBROOK, HOUSTON 77042",HOUSTON,TX,77077,,
29668616,101003936901,"1507 TANNEHILL, HOUSTON 77008",HOUSTON,TX,77008,,
29668791,101003937043,"5110 SPRUCE FOREST, HOUSTON 77091",HOUSTON,TX,77091,,
29669503,101003937744,"12006 SONNET MEADOW, HOUSTON 77047",HOUSTON,TX,77047,,
29712468,101003859207,"6605 BLUEJAY, HOUSTON TX 77048",HOUSTON,TX,77048,,
29725771,101003873166,"7714 SOUTHERN, HOUSTON TX 77087",HOUSTON,TX,77087,,
33474694,101003853368,"407 JULIA, HOUSTON TX 77022",HOUSTON,TX,77022,,
33497611,101003877072,"3322 FRANCIS, HOUSTON TX 77004",HOUSTON,TX,77004,,
33505849,101003885443,"7913 ELLINGER, HOUSTON 77040",,,,,
33505940,101003885513,"10111 TALLEY, HOUSTON 77041",HOUSTON,TX,77041,,
33506576,101003886041,"12224 FOXTON, HOUSTON 77048",,,,,
33506958,101003886417,"10511 CHICKADEE, HOUSTON 77048",HOUSTON,TX,77048,,
33507138,101003886679,"12510 DONEGAL, HOUSTON 77047",HOUSTON,TX,77047,,
33507463,101003887064,"5710 ZELMA, HOUSTON 77076",HOUSTON,TX,77076,,
33510203,101003889363,"8027 DETROIT, HOUSTON 77017",HOUSTON,TX,77017,,
33513237,101003892130,"3923 EDISON, HOUSTON 77009",HOUSTON,TX,77009,,
33518809,101003907068,"428 DE HAVEN, HOUSTON 77029",HOUSTON,TX,77029,,
33519596,101003907831,"8314 TARBELL, HOUSTON 77034",HOUSTON,TX,77034,,
33521312,101003919597,"1216 WRIGHTWOOD, HOUSTON 77009",HOUSTON,TX,77009,,
33528144,101003926385,"843 ASHLAND, HOUSTON 77007",,,,,
33531813,101003929609,"4614 LINCOLNSHIRE, HOUSTON 77048",HOUSTON,TX,77048,,
33533601,101003930994,"5203 HOLLY VIEW, HOUSTON 77091",HOUSTON,TX,77091,,
33533824,101003931150,"9138 SUNNYWOOD, HOUSTON 77088",HOUSTON,TX,77088,,
33534170,101003931475,Intersection 2900 BINGLE RD&8450 KEMPWOOD DR,,,,,
33534627,101003931775,"7710 CATALINA, HOUSTON 77075",HOUSTON,TX,77075,,
33534658,101003931798,"6402 WOODLAND TRAILS, HOUSTON 77088",HOUSTON,TX,77088,,
33535329,101003932376,"5635 WOODGREEN, HOUSTON 77033",HOUSTON,TX,77033,,
33535373,101003932416,"11702 MILL VALLEY, HOUSTON 77048",HOUSTON,TX,77048,,
33535971,101003933200,"9246 WICKFORD, HOUSTON 77024",HOUSTON,TX,77024,,
33537421,101003934447,"5918 GOLDEN FOREST, HOUSTON 77092",HOUSTON ,TX,77092,,
33537524,101003934510,"4118 BOTANY, HOUSTON 77047",HOUSTON,TX,77047,,
33538350,101003935152,"10930 TIMBEROAK, HOUSTON 77043",HOUSTON,TX,77043,,
33538851,101003935476,"5518 HIALEAH, HOUSTON 77092",HOUSTON,TX,77092,,
33539106,101003935807,"4306 HICKOK, HOUSTON 77047",HOUSTON,TX,77047,,
33539371,101003936184,"8914 PITNER, HOUSTON 77080",, ,,,
33539553,101003936487,"10818 LYNBROOK, HOUSTON 77042",HOUSTON,TX,77077,,
33540039,101003936901,"1507 TANNEHILL, HOUSTON 77008",HOUSTON,TX,77008,,
33540213,101003937043,"5110 SPRUCE FOREST, HOUSTON 77091",HOUSTON,TX,77091,,
33540966,101003937744,"12006 SONNET MEADOW, HOUSTON 77047",HOUSTON,TX,77047,,
33542353,101003949871,"9120 KENILWORTH, HOUSTON 77024",HOUSTON,TX,77024,,
33542343,101003949851,"2520 BARBEE, HOUSTON 77004",,,,,
33542507,101003950070,"1803 WILLOWMOSS, HOUSTON 77008",HOUSTON,TX,77008,,
33542773,101003950327,"6404 SCHULER, HOUSTON 77007",HOUSTON,TX,77007,,
33543058,101003950609,"1217 HAROLD, HOUSTON 77006",HOUSTON,TX,77006,,
33543044,101003950598,"807 ROCHOW, HOUSTON 77019",HOUSTON ,TX,77019,,
33543055,101003950604,"811 DAMON, HOUSTON 77006",HOUSTON,TX,77006,,
33543099,101003950630,"1513 WESTHEIMER, HOUSTON 77006",HOUSTON,TX,77006,,
33543208,101003950690,"6124 MAXIE, HOUSTON 77007",HOUSTON,TX,77007,,
33543225,101003950700,"8422 WHITECASTLE, HOUSTON 77088",HOUSTON,TX,77088,,
33543304,101003950752,"1614 SUL ROSS, HOUSTON 77006",HOUSTON,TX,77006,,
33543449,101003950853,"1211I JACKSON, HOUSTON 77006",,,,,
33543457,101003950858,"3814 MANDELL, HOUSTON 77006",HOUSTON,TX,77006,,
33543423,101003950831,"210 TERRACE, HOUSTON 77007",HOUSTON,TX,77007,,
33543567,101003950963,"1218 MARSHALL, HOUSTON 77006",,,,,
33543630,101003951030,"4305 HARBY, HOUSTON 77023",HOUSTON ,TX,77023,,
33543648,101003951044,"5307 B NETT, HOUSTON 77007",,,,,
33543813,101003951194,"1414 MALONE, HOUSTON 77007",HOUSTON,TX,77007,,
33543934,101003951271,"609 HYDE PARK, HOUSTON 77006",,,,,
33544253,101003951459,"6603 APOLLO, HOUSTON 77091",,,,,
33544728,101003951862,"6117 SALINA, HOUSTON 77026",, ,77026,,
33545131,101003952190,"4210 BOTANY, HOUSTON 77047",HOUSTON,TX,77047,,
33545392,101003952418,"5630 HOWELL, HOUSTON 77032",,,,,
33545837,101003952806,"2008 SEMMES, HOUSTON 77026",HOUSTON,TX,77026,,
33546017,101003952937,"306 AVENUE OF OAKS, HOUSTON 77009",HOUSTON,TX,77009,,
33546043,101003952956,"618 GRACELAND, HOUSTON 77009",HOUSTON,TX,77009,,
33546138,101003953053,"2919 SHERMAN, HOUSTON 77003",HOUSTON,TX,77003,,
33546211,101003953150,"1110 LIVE OAK, HOUSTON 77003",HOUSTON,TX,77003,,
33546436,101003953389,"105 N EASTWOOD, HOUSTON 77011",HOUSTON,TX,77011,,
33546626,101003953780,"2722 STEVENS, HOUSTON 77026",HOUSTON,TX,77026,,
33546882,101003954187,"3814 WALKER, HOUSTON 77023",HOUSTON,TX,77023,,
33546960,101003954254,"12422 KATHRYN, HOUSTON 77015",HOUSTON,TX,77015,,
33546992,101003954290,"2305 BREWSTER, HOUSTON 77026",HOUSTON,TX,77022,,
33547027,101003954315,Intersection 1600 W 18TH ST&1850 W T C JESTER BLVD,,,,,
33547418,101003954627,"1614 ALAMO, HOUSTON 77007",HOUSTON,TX,77007,,
33547724,101003954891,"223 FRAWLEY, HOUSTON 77009",HOUSTON ,TX,77009,,
33547756,101003954918,"6606 PINE TREE, HOUSTON 77049",HOUSTON,TX,77049,,
33547778,101003954939,"815 CANADIAN, HOUSTON 77009",HOUSTON,TX,77009,,
33547999,101003955160,"8210 GULF TREE, HOUSTON 77075",,,,,
33548399,101003955516,"4207 CETTI, HOUSTON 77009",HOUSTON,TX,77009,,
33548528,101003955630,"13202 CRIM, HOUSTON 77049",, ,,,
33548540,101003955643,"13247 BARNESWORTH, HOUSTON 77049",HOUSTON,TX,77049,,
33550122,101003956896,"7218 PALESTINE, HOUSTON 77020",HOUSTON,TX,77016,,
33550227,101003956983,"4606 NOBLE, HOUSTON TX 77020",HOUSTON,TX,77020,,
33550348,101003957112,"7505 BROWNSVILLE, HOUSTON TX 77020",HOUSTON,TX,77020,,
33550397,101003957168,"9330 OAK KNOLL, HOUSTON TX 77078",HOUSTON,TX,77078,,
33550430,101003957205,"6125 GRANTON, HOUSTON TX 77026",HOUSTON,TX,77026,,
33550518,101003957299,"200 CARL, HOUSTON TX 77009",,,,,
33550667,101003957477,"1227 W 30TH, HOUSTON TX 77018",HOUSTON,TX,77018,,
33551036,101003957917,"2522 CLEAR RIDGE, HOUSTON 77339",,,,,
33551041,101003957932,"1610 LAUREL SPRINGS, HOUSTON 77339",, ,77339,,
33551015,101003957901,"1355 HILLER, HOUSTON 77015",HOUSTON,TX,77015,,
33551052,101003957940,"5119 ARIZONA, HOUSTON 77017",,,,,
33551055,101003957950,"3110 DEER RUN, HOUSTON 77338",HOUSTON,TX,77338,,
33551077,101003958037,"1510 HAMBLEN, HOUSTON 77339",HOUSTON,TX,77339,,
33551047,101003957937,"6810 GREY OAKS, HOUSTON 77050",HOUSTON,TX,77050,,
33551050,101003957939,"1511 PALMETTO, HOUSTON 77339",KINGWOOD,TX,77339,,
33551115,101003968084,"6231 BENDING OAKS, HOUSTON 77050",HOUSTON,TX,77050,,
33551124,101003968089,"7439 LANGLEY, HOUSTON 77016",HOUSTON,TX,77016,,
33551173,101003968139,"2414 OLD OAK, HOUSTON 77339",KINGWOOD,TX,77339,,
33551196,101003968159,"6306 GASTON, HOUSTON 77016",HOUSTON,TX,77016,,
33551156,101003968123,"2605 TRANQUIL OAKS, HOUSTON 77345",HOUSTON,TX,77345,,
33551170,101003968137,"4710 GLENCASTLE, HOUSTON 77345",KINGWOOD,TX,77345,,
33551266,101003968223,"2809 WOODSPRING FOREST, HOUSTON 77345",,,,,
33551295,101003968260,"614 SAINT ANDREWS, HOUSTON 77339",KINGWOOD,TX,77339,,
33551381,101003968318,"3911 LONG LEAF, HOUSTON 77345",HOUSTON,TX,77345,,
33551464,101003968393,Intersection 1250 LAUREL SPRINGS LN&400 LAUREL TIMBERS DR,,,,,
33551469,101003968402,"307 ARMSTRONG, HOUSTON 77029",HOUSTON,TX,77029,,
33551431,101003968375,"4002 ACORN, HOUSTON 77365",,,,,
33551446,101003968383,"2316 CAROLINE, HOUSTON 77002",HOUSTON,TX,77004,,
33551550,101003968481,"11150 SPOTTSWOOD, HOUSTON 77016",HOUSTON,TX,77016,,
33551573,101003968499,"4027 CEDAR FOREST, HOUSTON 77339",KINGWOOD,TX,77339,,
33551637,101003968553,"4603 PIN OAK CREEK, HOUSTON 77345",KINGWOOD,TX,77345,,
33551605,101003968529,"5127 SHADY MAPLE, HOUSTON 77339",HOUSTON,TX,77339,,
33551619,101003968540,"4026 BIRCH HAVEN, HOUSTON 77339",HOUSTON,TX,,,
33551714,101003968605,"5447 FOREST SPRINGS, HOUSTON 77339",KINGWOOD,TX,77339,,
33551817,101003968693,"28411 MENDECINO GLEN, HOUSTON 77336",HUFFMAN,TX,77336,,
33551898,101003968758,"2219 PARANA, HOUSTON 77080",HOUSTON,TX,77080,,
33551944,101003968794,"2521 RIVER SLATE, HOUSTON 77345",KINGWOOD,TX,77345,,
33552073,101003968904,"2742 SHERWOOD HOLLOW, HOUSTON 77339",HOUSTON,TX,77339,,
33552184,101003968976,"6911 ALDERSON, HOUSTON 77020",,,,,
33552356,101003969108,"3908 JEANETTA, HOUSTON 77063",HOUSTON,TX,77063,,
33552417,101003969144,"6510 STANDING OAKS, HOUSTON 77050",HOUSTON,TX,77050,,
33552453,101003969166,"4315 HARDY, HOUSTON 77009",, ,,,
33552655,101003969486,"3818 COLLEY, HOUSTON 77093",HOUSTON,TX,77093,,
33552621,101003969467,"9413 SANDRA, HOUSTON 77016",HOUSTON,TX,77016,,
33552641,101003969476,"2333 SCHILDER, HOUSTON 77093",HOUSTON,TX,77093,,
33552681,101003969517,"3003 SHADY GARDENS, HOUSTON 77339",KINGWOOD,TX,77339,,
33552670,101003969512,"6107 GRANTON, HOUSTON 77026",HOUSTON,TX,77026,,
33552798,101003969625,"10302 HOLLYGLEN, HOUSTON 77016",HOUSTON,TX,77016,,
33552801,101003969626,"2909 FIRNAT, HOUSTON 77093",HOUSTON,TX,77093,,
33552999,101003969784,"10129 HOLLYGLEN, HOUSTON 77016",HOUSTON,TX,77016,,
33552960,101003969757,"1701 FAIRVIEW, HOUSTON 77006",HOUSTON,TX,77006,,
33552996,101003969779,"6111 COBALT, HOUSTON 77016",,,,,
33553069,101003969854,"3011 SHADY GARDENS, HOUSTON 77339",HOUSTON,TX,77339,,
33553108,101003969886,"2215 CLEAR RIDGE, HOUSTON 77339",KINGWOOD,TX,77339,,
33553345,101003970044,"709 MOODY, HOUSTON 77009",,,,,
33553240,101003969984,"2505 CRESLINE, HOUSTON 77093",HOUSTON,TX,77093,,
33553248,101003969989,"103 SANDY, HOUSTON 77336",HOUSTON,TX,77336,,
33553332,101003970036,"2325 PRIEST, HOUSTON 77093",HOUSTON,TX,77093,,
33553298,101003970014,"10121 ROYAL OAKS, HOUSTON 77016",HOUSTON,TX,77016,,
33553318,101003970024,"6231 ROUGHLOCK, HOUSTON 77016",HOUSTON,TX,77016,,
33553353,101003970049,"2927 DOVER, HOUSTON 77017",HOUSTON,TX,77017,,
33553480,101003970190,"11007 SAGELEAF, HOUSTON 77089",HOUSTON,TX,77089,,
33553733,101003970400,"5334 OAK COVE, HOUSTON 77091",,,,,
33553716,101003970387,"505 SUL ROSS, HOUSTON 77006",HOUSTON,TX,77006,,
33553719,101003970393,"10607 WINGTIP, HOUSTON 77075",,,,,
33553777,101003970431,"2102 SCHILDER, HOUSTON 77093",HOUSTON,TX,77093,,
33553814,101003970451,"3015 BARKSDALE, HOUSTON 77093",HOUSTON,TX,77093,,
33553988,101003970642,"2306 SPENCE, HOUSTON 77093",HOUSTON,TX,77093,,
33554049,101003970732,"5802 CLEMENT, HOUSTON 77026",HOUSTON,TX,77026,,
33554181,101003970863,"1229 NEYLAND, HOUSTON 77022",HOUSTON,TX,77022,,
33554186,101003970866,"9746 RAVENSWORTH, HOUSTON 77031",,,,,
33554159,101003970850,"16503 GLENVINE, HOUSTON 77396",HUMBLE,TX,77396,,
33554164,101003970852,"6026 DRYAD, HOUSTON 77035",HOUSTON,TX,77035,,
33554336,101003971039,"3405 MELBOURNE, HOUSTON 77026",HOUSTON,TX,77026,,
33554374,101003971086,"2021 PARKER, HOUSTON 77093",,,,,
33554456,101003971245,"1105 E 37TH, HOUSTON 77022",HOUSTON,TX,77022,,
33554478,101003971290,"3209 KING, HOUSTON 77026",HOUSTON,TX,77026,,
33554504,101003971338,"303 BASSWOOD, HOUSTON 77022",HOUSTON,TX,77022,,
33554808,101003971838,"6310 CHAPMAN, HOUSTON 77022",HOUSTON,TX,77022,,
33555023,101003972017,"3213 REID, HOUSTON 77026",HOUSTON,TX,77026,,
33555079,101003972070,"1316 E 35TH, HOUSTON 77022",,,,,
33555082,101003972072,"7701 JENSEN, HOUSTON 77093",HOUSTON,TX,77093,,
33555118,101003972093,"2131 PINE TREE, HOUSTON 77093",HOUSTON,TX,77093,,
33555140,101003972110,"2411 FULTON, HOUSTON 77009",HOUSTON,TX,77009,,
33555343,101003972283,"3413 DARDEN, HOUSTON 77093",HOUSTON,TX,77093,,
33555396,101003972326,"5600 MOHAWK, HOUSTON 77016",HOUSTON,TX,77016,,
33555533,101003972463,"1218 KING, HOUSTON 77022",HOUSTON,TX,77022,,
33555598,101003972560,"3918 JEANETTA, HOUSTON 77063",,,,,
33555551,101003972496,"4116 POLK, HOUSTON 77023",HOUSTON,TX,77023,,
33555583,101003972539,"905 WESTFORD, HOUSTON 77022",HOUSTON,TX,77022,,
33555858,101003972824,"8619 VALLEY SOUTH, HOUSTON 77078",HOUSTON,TX,77078,,
33555873,101003972832,"10323 MOONSET, HOUSTON 77016",HOUSTON,TX,77016,,
33555875,101003972836,"8107 PENROD, HOUSTON 77028",HOUSTON,TX,77028,,
33555838,101003972785,"7931 LOCKSLEY, HOUSTON 77078",HOUSTON,TX,77078,,
33555855,101003972822,"7962 LOCKSLEY, HOUSTON 77078",HOUSTON,TX,77078,,
33555919,101003972927,"7930 MATSON, HOUSTON 77078",HOUSTON,TX,77078,,
33555884,101003972839,"10111 VALLEY BREEZE, HOUSTON 77078",HOUSTON,TX,77078,,
33555895,101003972911,"9314 HOMEWOOD, HOUSTON 77078",HOUSTON,TX,77078,,
33556135,101003973068,"8426 DARLINGTON, HOUSTON 77028",HOUSTON,TX,77028,,
33556177,101003973097,"9738 HILLIS, HOUSTON 77078",HOUSTON,TX,77078,,
33556284,101003973163,"9742 HILLIS, HOUSTON 77078",HOUSTON,TX,77078,,
33556338,101003973195,"8711 VALLEY SONG, HOUSTON 77078",HOUSTON,TX,77078,,
33556310,101003973177,,,TX,77017,,
33556335,101003973194,"8423 RINN, HOUSTON 77078",HOUSTON,TX,77078,,
33556397,101003973246,"9238 WOODLYN, HOUSTON 77078",HOUSTON,TX,77078,,
